timestamp,temp_in,temp_out,rpi_state,bat,fw_version
1594422181,18.53,18.4,-1,-1,6
1594422467,18.45,18.2,-1,-1,6
1594422757,18.38,18.2,-1,-1,6
1594423047,18.73,18.1,-1,-1,6
1594423337,18.6,18.0,-1,-1,6
1594423626,18.28,17.9,-1,-1,6
1594423917,18.18,18.0,-1,-1,6
1594424204,18.11,18.1,-1,-1,6
1594424494,18.02,18.0,-1,-1,6
1594424783,18.03,17.9,-1,-1,6
1594425073,17.92,17.9,-1,-1,6
1594425362,17.94,17.8,-1,-1,6
1594425652,17.92,17.7,-1,-1,6
1594425940,17.92,17.6,-1,-1,6
1594426230,17.86,17.7,-1,-1,6
1594426520,17.77,17.6,-1,-1,6
1594426809,17.68,17.8,-1,-1,6
1594427098,17.59,17.9,-1,-1,6
1594427388,17.57,17.8,-1,-1,6
1594427678,17.59,17.8,-1,-1,6
1594427967,17.67,17.8,-1,-1,6
1594428255,17.57,17.8,-1,-1,6
1594428545,17.45,17.8,-1,-1,6
1594428834,17.59,17.7,-1,-1,6
1594429123,17.57,17.8,-1,-1,6
1594429413,17.52,17.7,-1,-1,6
1594429703,17.59,17.7,-1,-1,6
1594429992,17.45,17.7,-1,-1,6
1594430282,17.34,17.7,-1,-1,6
1594430573,17.34,17.6,-1,-1,6
1594430861,17.32,17.3,-1,-1,6
1594431150,17.22,17.3,-1,-1,6
1594431442,17.31,17.3,-1,-1,6
1594431729,17.31,17.3,-1,-1,6
1594432018,17.24,17.4,-1,-1,6
1594432308,17.17,17.5,-1,-1,6
1594432601,17.16,17.4,-1,-1,6
1594432886,17.16,17.4,-1,-1,6
1594433177,17.17,17.4,-1,-1,6
1594433464,17.17,17.4,-1,-1,6
1594433754,17.16,17.3,-1,-1,6
1594434043,17.03,17.3,-1,-1,6
1594434333,16.98,17.2,-1,-1,6
1594434621,16.95,17.2,-1,-1,6
1594434910,16.93,17.1,-1,-1,6
1594435200,16.84,17.2,-1,-1,6
1594435489,16.8,17.1,-1,-1,6
1594435778,16.81,17.1,-1,-1,6
1594436070,16.81,17.0,-1,-1,6
1594436356,16.72,16.9,-1,-1,6
1594436646,16.63,16.8,-1,-1,6
1594436935,16.64,16.8,-1,-1,6
1594437228,16.64,16.7,-1,-1,6
1594437517,16.63,16.8,-1,-1,6
1594437806,16.55,16.7,-1,-1,6
1594438093,16.25,16.6,-1,-1,6
1594438381,16.11,16.6,-1,-1,6
1594438674,15.87,16.5,-1,-1,6
1594438961,15.84,16.2,-1,-1,6
1594439250,15.78,16.1,-1,-1,6
1594439540,15.74,16.0,-1,-1,6
1594439830,15.58,16.0,-1,-1,6
1594440119,16.19,15.9,-1,-1,6
1594440409,15.22,16.0,-1,-1,6
1594440700,15.16,15.3,-1,-1,6
1594440987,15.06,15.8,-1,-1,6
1594441277,14.98,15.8,-1,-1,6
1594441566,14.9,15.7,-1,-1,6
1594441855,14.89,15.7,-1,-1,6
1594442148,14.89,15.6,-1,-1,6
1594442439,14.73,15.5,-1,-1,6
1594442724,14.73,15.4,-1,-1,6
1594443017,14.59,15.4,-1,-1,6
1594443364,17.32,17.1,-1,-1,6
1594443715,15.16,16.7,-1,-1,6
1594445036,15.76,16.1,-1,-1,6
1594445624,17.03,14.3,-1,-1,6
1594445914,17.27,17.9,-1,-1,6
1594446873,17.23,12.5,-1,-1,6
1594447163,17.34,13.6,-1,-1,6
1594447453,14.02,15.1,-1,-1,6
1594447742,17.89,15.6,-1,-1,6
1594448032,15.92,15.2,-1,-1,6
1594448442,16.84,15.0,-1,-1,6
1594448732,15.06,15.4,-1,-1,6
1594449143,15.61,17.4,-1,-1,6
1594451263,15.18,19.0,-1,-1,6
1594451550,15.01,15.4,-1,-1,6
1594451901,16.47,15.7,-1,-1,6
1594452382,15.65,15.8,-1,-1,6
1594453703,15.51,14.3,-1,-1,6
1594454234,17.15,13.2,-1,-1,6
1594462136,16.7,16.9,-1,-1,6
1594463761,17.27,17.9,-1,-1,6
1594464057,16.87,18.5,-1,-1,6
1594464705,17.97,18.6,-1,-1,6
1594465062,17.71,18.8,-1,-1,6
1594465410,18.32,18.9,-1,-1,6
1594465885,18.69,19.1,-1,-1,6
1594466173,19.01,19.1,-1,-1,6
1594467005,19.32,19.2,-1,-1,6
1594467895,19.33,19.3,-1,-1,6
1594468674,19.3,19.8,-1,-1,6
1594469624,19.35,20.0,-1,-1,6
1594470589,19.94,20.4,-1,-1,6
1594470878,19.95,20.5,-1,-1,6
1594471529,20.36,20.5,-1,-1,6
1594471879,20.46,20.7,-1,-1,6
1594472410,20.48,21.0,-1,-1,6
1594473005,20.78,20.9,-1,-1,6
1594473293,20.98,20.8,-1,-1,6
1594473824,21.05,21.3,-1,-1,6
1594474415,21.25,20.3,-1,-1,6
1594474767,21.41,21.6,-1,-1,6
1594475055,21.43,21.7,-1,-1,6
1594475584,21.95,21.9,-1,-1,6
1594478640,23.45,23.4,-1,-1,6
1594482564,22.62,22.0,-1,-1,6
1594491741,20.2,20.5,-1,-1,6
1594492273,19.56,20.4,-1,-1,6
1594492622,19.6,18.1,-1,-1,6
1594492915,19.7,18.0,-1,-1,6
1594493203,18.14,18.1,-1,-1,6
1594493492,17.93,18.1,-1,-1,6
1594493782,17.81,18.7,-1,-1,6
1594494073,17.53,18.2,-1,-1,6
1594494361,17.41,18.2,-1,-1,6
1594494650,17.22,18.2,-1,-1,6
1594494939,16.97,18.2,-1,-1,6
1594495231,17.16,17.8,-1,-1,6
1594495518,17.47,17.3,-1,-1,6
1594495808,17.75,17.3,-1,-1,6
1594496097,17.28,17.2,-1,-1,6
1594496387,16.97,17.0,-1,-1,6
1594496676,16.97,16.9,-1,-1,6
1594496966,16.9,16.7,-1,-1,6
1594497255,16.86,16.5,-1,-1,6
1594497545,16.99,16.3,-1,-1,6
1594497834,16.72,16.1,-1,-1,6
1594498124,16.72,16.0,-1,-1,6
1594498413,16.6,15.9,-1,-1,6
1594498703,16.28,15.7,-1,-1,6
1594498995,16.23,15.7,-1,-1,6
1594499281,16.41,15.6,-1,-1,6
1594499572,16.21,15.4,-1,-1,6
1594499861,16.12,15.4,-1,-1,6
1594500150,16.03,15.3,-1,-1,6
1594500440,16.01,15.2,-1,-1,6
1594500729,15.9,15.0,-1,-1,6
1594501018,15.87,15.1,-1,-1,6
1594501308,15.91,15.1,-1,-1,6
1594501598,15.87,14.9,-1,-1,6
1594501947,15.69,14.8,-1,-1,6
1594502245,15.57,14.7,-1,-1,6
1594502529,15.51,14.6,-1,-1,6
1594502818,15.34,14.5,-1,-1,6
1594503231,15.38,14.4,-1,-1,6
1594503520,15.46,14.4,-1,-1,6
1594503809,15.26,14.4,-1,-1,6
1594504099,15.15,14.4,-1,-1,6
1594504388,15.06,14.2,-1,-1,6
1594504677,14.92,14.2,-1,-1,6
1594504967,14.88,14.2,-1,-1,6
1594505256,14.67,14.1,-1,-1,6
1594505546,14.53,14.0,-1,-1,6
1594505834,14.32,13.8,-1,-1,6
1594506123,14.26,13.6,-1,-1,6
1594506415,14.22,13.5,-1,-1,6
1594506702,14.14,13.5,-1,-1,6
1594506993,14.02,13.5,-1,-1,6
1594507281,14.03,13.5,-1,-1,6
1594507630,13.84,13.4,-1,-1,6
1594507921,13.75,13.1,-1,-1,6
1594508208,13.74,13.0,-1,-1,6
1594508497,13.67,12.9,-1,-1,6
1594508787,13.58,12.8,-1,-1,6
1594509075,13.48,12.8,-1,-1,6
1594509364,13.41,12.7,-1,-1,6
1594509654,13.27,12.6,-1,-1,6
1594509943,13.17,12.5,-1,-1,6
1594510232,13.17,12.4,-1,-1,6
1594510522,13.07,12.4,-1,-1,6
1594510812,12.99,12.4,-1,-1,6
1594511101,12.9,12.4,-1,-1,6
1594511390,12.81,12.4,-1,-1,6
1594511680,12.79,12.4,-1,-1,6
1594511969,12.81,12.4,-1,-1,6
1594512259,12.72,12.4,-1,-1,6
1594512549,12.72,12.4,-1,-1,6
1594512836,12.72,12.4,-1,-1,6
1594513126,12.7,12.4,-1,-1,6
1594513415,12.62,12.4,-1,-1,6
1594513705,12.62,12.3,-1,-1,6
1594513994,12.61,12.3,-1,-1,6
1594514284,12.5,12.3,-1,-1,6
1594514573,12.44,12.3,-1,-1,6
1594514862,12.43,12.3,-1,-1,6
1594515151,12.36,12.2,-1,-1,6
1594515444,12.21,12.1,-1,-1,6
1594515732,12.11,12.1,-1,-1,6
1594516019,12.07,12.1,-1,-1,6
1594516310,12.02,12.0,-1,-1,6
1594516595,11.99,12.0,-1,-1,6
1594516884,11.92,11.9,-1,-1,6
1594517173,11.84,11.9,-1,-1,6
1594517463,11.84,11.8,-1,-1,6
1594517751,11.79,11.8,-1,-1,6
1594518043,11.75,11.7,-1,-1,6
1594518332,11.8,11.7,-1,-1,6
1594518623,11.73,11.7,-1,-1,6
1594518911,11.75,11.7,-1,-1,6
1594519202,11.65,11.8,-1,-1,6
1594519491,11.63,11.7,-1,-1,6
1594519781,11.63,11.7,-1,-1,6
1594520251,11.56,11.7,-1,-1,6
1594520542,11.54,11.7,-1,-1,6
1594520829,11.55,11.7,-1,-1,6
1594521119,11.54,11.7,-1,-1,6
1594521408,11.46,11.7,-1,-1,6
1594521698,11.53,11.6,-1,-1,6
1594521987,11.54,11.6,-1,-1,6
1594522276,11.55,11.6,-1,-1,6
1594522566,11.54,11.7,-1,-1,6
1594522854,11.56,11.7,-1,-1,6
1594523144,11.55,11.6,-1,-1,6
1594523433,11.39,11.7,-1,-1,6
1594523723,11.33,11.6,-1,-1,6
1594524013,11.28,11.6,-1,-1,6
1594524362,11.19,11.6,-1,-1,6
1594524651,11.12,11.6,-1,-1,6
1594524941,11.12,11.6,-1,-1,6
1594525230,11.03,11.6,-1,-1,6
1594525520,10.93,11.6,-1,-1,6
1594525870,13.03,11.6,-1,-1,6
1594526159,12.55,12.1,-1,-1,6
1594526449,12.62,12.2,-1,-1,6
1594526739,10.87,12.9,-1,-1,6
1594527029,23.15,11.8,-1,-1,6
1594527318,13.4,11.7,-1,-1,6
1594536482,19.48,20.3,-1,-1,6
1594539237,21.24,21.9,-1,-1,6
1594539587,21.06,23.6,-1,-1,6
1594539877,21.14,23.7,-1,-1,6
1594540168,21.76,24.4,-1,-1,6
1594540458,21.96,22.8,-1,-1,6
1594541049,21.78,23.5,-1,-1,6
1594541402,21.57,24.6,-1,-1,6
1594541751,22.07,25.1,-1,-1,6
1594542041,22.51,25.2,-1,-1,6
1594542329,22.8,24.3,-1,-1,6
1594542619,23.27,24.5,-1,-1,6
1594542910,23.63,23.3,-1,-1,6
1594543262,23.64,22.5,-1,-1,6
1594544455,23.32,23.8,-1,-1,6
1594545525,22.84,24.5,-1,-1,6
1594552138,22.3,22.9,-1,-1,6
1594552428,22.25,23.0,-1,-1,6
1594552717,22.19,23.1,-1,-1,6
1594553007,22.6,22.8,-1,-1,6
1594553300,22.73,23.5,-1,-1,6
1594553588,23.28,24.0,-1,-1,6
1594553879,23.55,24.7,-1,-1,6
1594554232,23.3,25.1,-1,-1,6
1594555906,23.12,23.5,-1,-1,6
1594556196,23.06,23.5,-1,-1,6
1594556486,23.09,23.1,-1,-1,6
1594556777,23.4,23.7,-1,-1,6
1594557067,23.62,24.5,-1,-1,6
1594557357,23.6,24.8,-1,-1,6
1594557708,23.8,25.2,-1,-1,6
1594558057,24.11,25.7,-1,-1,6
1594558348,24.34,25.8,-1,-1,6
1594558637,24.52,25.9,-1,-1,6
1594558927,24.6,26.4,-1,-1,6
1594559220,24.67,26.5,-1,-1,6
1594559691,24.89,27.7,-1,-1,6
1594559982,24.93,27.9,-1,-1,6
1594560332,25.0,27.3,-1,-1,6
1594560622,24.95,27.3,-1,-1,6
1594560911,24.97,26.8,-1,-1,6
1594561811,24.54,27.4,-1,-1,6
1594562101,24.55,27.3,-1,-1,6
1594562389,24.54,26.9,-1,-1,6
1594563220,24.96,27.9,-1,-1,6
1594563868,25.04,29.0,-1,-1,6
1594564158,25.5,29.0,-1,-1,6
1594564508,25.68,29.6,-1,-1,6
1594564803,25.6,29.6,-1,-1,6
1594565090,25.83,27.8,-1,-1,6
1594569935,24.67,26.0,-1,-1,6
1594578131,24.43,21.7,-1,-1,6
1594578544,21.0,21.6,-1,-1,6
1594578836,20.39,23.3,-1,-1,6
1594579124,20.12,23.0,-1,-1,6
1594579412,19.08,20.7,-1,-1,6
1594579701,18.85,21.0,-1,-1,6
1594579991,18.73,20.9,-1,-1,6
1594580282,18.6,20.4,-1,-1,6
1594580569,18.57,19.9,-1,-1,6
1594580858,18.65,19.3,-1,-1,6
1594581151,18.79,19.4,-1,-1,6
1594581437,18.73,19.2,-1,-1,6
1594581727,18.39,18.9,-1,-1,6
1594582016,18.2,19.0,-1,-1,6
1594582304,17.98,18.8,-1,-1,6
1594582593,17.68,18.4,-1,-1,6
1594582883,17.7,18.4,-1,-1,6
1594583176,17.62,18.1,-1,-1,6
1594583462,17.44,18.1,-1,-1,6
1594583752,17.42,17.8,-1,-1,6
1594584041,17.34,17.2,-1,-1,6
1594584331,17.18,17.1,-1,-1,6
1594584620,17.09,17.2,-1,-1,6
1594584909,16.99,16.5,-1,-1,6
1594585200,16.96,16.2,-1,-1,6
1594585488,16.66,16.4,-1,-1,6
1594585777,16.29,16.0,-1,-1,6
1594586066,16.14,15.9,-1,-1,6
1594586355,15.9,15.8,-1,-1,6
1594586648,15.88,15.8,-1,-1,6
1594586935,15.77,15.8,-1,-1,6
1594587224,15.73,15.4,-1,-1,6
1594587513,15.55,15.3,-1,-1,6
1594587803,15.51,15.1,-1,-1,6
1594588092,15.26,14.9,-1,-1,6
1594588381,15.17,14.9,-1,-1,6
1594588671,15.07,14.7,-1,-1,6
1594588960,15.0,14.7,-1,-1,6
1594589250,14.91,14.7,-1,-1,6
1594589542,14.68,14.5,-1,-1,6
1594589829,14.57,14.4,-1,-1,6
1594590118,14.32,14.3,-1,-1,6
1594590410,14.3,14.4,-1,-1,6
1594590697,14.15,14.2,-1,-1,6
1594590987,14.07,14.1,-1,-1,6
1594591275,14.03,14.0,-1,-1,6
1594591567,13.92,13.9,-1,-1,6
1594591856,13.79,13.8,-1,-1,6
1594592146,13.78,13.7,-1,-1,6
1594592435,13.69,13.6,-1,-1,6
1594592726,13.63,13.5,-1,-1,6
1594593013,13.52,13.4,-1,-1,6
1594593303,13.44,13.4,-1,-1,6
1594593593,13.41,13.3,-1,-1,6
1594593882,13.27,13.2,-1,-1,6
1594594174,13.2,13.1,-1,-1,6
1594594461,12.99,12.9,-1,-1,6
1594594753,12.92,12.9,-1,-1,6
1594595042,12.91,12.7,-1,-1,6
1594595334,12.83,12.7,-1,-1,6
1594595622,12.73,12.7,-1,-1,6
1594595909,12.65,12.6,-1,-1,6
1594596199,12.64,12.5,-1,-1,6
1594596489,12.56,12.4,-1,-1,6
1594596779,12.52,12.4,-1,-1,6
1594597067,12.45,12.3,-1,-1,6
1594597356,12.45,12.3,-1,-1,6
1594597646,12.34,12.2,-1,-1,6
1594597935,12.18,12.1,-1,-1,6
1594598227,12.11,12.1,-1,-1,6
1594598514,12.01,12.0,-1,-1,6
1594598803,11.92,12.0,-1,-1,6
1594599093,11.84,11.9,-1,-1,6
1594599382,11.77,11.8,-1,-1,6
1594599672,11.76,11.8,-1,-1,6
1594599962,11.67,11.7,-1,-1,6
1594600251,11.62,11.6,-1,-1,6
1594600540,11.55,11.6,-1,-1,6
1594600832,11.41,11.5,-1,-1,6
1594601119,11.39,11.4,-1,-1,6
1594601411,11.28,11.4,-1,-1,6
1594601697,11.28,11.5,-1,-1,6
1594601987,11.13,11.5,-1,-1,6
1594602276,11.03,11.3,-1,-1,6
1594602565,10.97,11.2,-1,-1,6
1594602855,10.96,11.2,-1,-1,6
1594603144,10.94,11.2,-1,-1,6
1594603433,10.88,11.2,-1,-1,6
1594603723,10.84,11.1,-1,-1,6
1594604012,10.79,11.1,-1,-1,6
1594604301,10.7,11.0,-1,-1,6
1594604590,10.68,11.0,-1,-1,6
1594604880,10.62,10.9,-1,-1,6
1594605169,10.56,10.8,-1,-1,6
1594605463,10.52,10.8,-1,-1,6
1594605749,10.44,10.8,-1,-1,6
1594606038,10.42,10.9,-1,-1,6
1594606328,10.42,10.9,-1,-1,6
1594606617,10.33,10.7,-1,-1,6
1594606907,10.31,10.6,-1,-1,6
1594607198,10.27,10.6,-1,-1,6
1594607487,10.23,10.7,-1,-1,6
1594607774,10.16,10.5,-1,-1,6
1594608063,10.04,10.4,-1,-1,6
1594608352,10.02,10.3,-1,-1,6
1594608642,9.98,10.3,-1,-1,6
1594608932,9.98,10.3,-1,-1,6
1594609284,9.93,10.3,-1,-1,6
1594609571,9.86,10.3,-1,-1,6
1594609861,9.8,10.3,-1,-1,6
1594610150,9.78,10.2,-1,-1,6
1594610439,9.81,10.1,-1,-1,6
1594610731,9.76,10.1,-1,-1,6
1594611017,9.64,10.0,-1,-1,6
1594611310,9.54,9.9,-1,-1,6
1594611596,9.43,9.9,-1,-1,6
1594611885,9.32,9.9,-1,-1,6
1594612178,9.25,9.9,-1,-1,6
1594612466,9.23,9.9,-1,-1,6
1594612754,10.02,10.0,-1,-1,6
1594613043,9.03,10.0,-1,-1,6
1594613333,20.37,9.9,-1,-1,6
1594613684,10.05,10.4,-1,-1,6
1594624769,21.43,23.6,-1,-1,6
1594625299,22.26,22.5,-1,-1,6
1594625946,22.86,23.0,-1,-1,6
1594626236,23.0,23.0,-1,-1,6
1594626647,23.62,22.7,-1,-1,6
1594626943,23.89,22.3,-1,-1,6
1594627229,23.97,22.5,-1,-1,6
1594627641,24.25,23.2,-1,-1,6
1594627931,24.37,23.1,-1,-1,6
1594628280,24.6,22.5,-1,-1,6
1594628571,24.75,22.5,-1,-1,6
1594628861,24.91,23.0,-1,-1,6
1594629211,25.12,23.4,-1,-1,6
1594629500,25.37,23.6,-1,-1,6
1594629794,25.23,23.3,-1,-1,6
1594630083,25.07,22.8,-1,-1,6
1594630373,25.13,23.2,-1,-1,6
1594630963,24.92,23.1,-1,-1,6
1594632161,24.26,24.1,-1,-1,6
1594632451,24.3,24.5,-1,-1,6
1594632741,24.46,24.8,-1,-1,6
1594633091,24.7,25.4,-1,-1,6
1594633502,24.82,25.1,-1,-1,6
1594633791,25.01,25.0,-1,-1,6
1594634083,25.11,24.1,-1,-1,6
1594634431,25.29,24.5,-1,-1,6
1594634962,25.18,25.4,-1,-1,6
1594635252,25.06,25.8,-1,-1,6
1594635843,25.04,25.4,-1,-1,6
1594636133,24.85,25.5,-1,-1,6
1594636544,24.48,26.6,-1,-1,6
1594636894,25.02,25.2,-1,-1,6
1594637186,25.22,25.2,-1,-1,6
1594637474,25.38,25.4,-1,-1,6
1594637764,25.48,25.4,-1,-1,6
1594638115,25.56,27.8,-1,-1,6
1594638404,25.63,26.8,-1,-1,6
1594638697,25.17,26.6,-1,-1,6
1594639226,25.89,26.8,-1,-1,6
1594639516,25.99,27.1,-1,-1,6
1594639805,25.91,26.9,-1,-1,6
1594640095,26.0,28.4,-1,-1,6
1594640386,26.1,28.1,-1,-1,6
1594640676,26.26,27.5,-1,-1,6
1594640966,26.39,27.2,-1,-1,6
1594641255,26.32,27.4,-1,-1,6
1594641548,25.46,27.4,-1,-1,6
1594641835,25.56,29.3,-1,-1,6
1594642125,25.55,28.4,-1,-1,6
1594642480,25.47,30.0,-1,-1,6
1594642767,25.56,30.1,-1,-1,6
1594643057,25.63,28.2,-1,-1,6
1594643347,25.56,28.2,-1,-1,6
1594643637,25.91,30.5,-1,-1,6
1594643927,26.15,29.9,-1,-1,6
1594644220,25.84,29.9,-1,-1,6
1594644510,26.26,31.0,-1,-1,6
1594644797,26.25,29.9,-1,-1,6
1594645087,26.34,29.6,-1,-1,6
1594645376,26.13,29.0,-1,-1,6
1594645666,26.18,28.2,-1,-1,6
1594645955,26.21,26.9,-1,-1,6
1594646245,25.89,26.7,-1,-1,6
1594647077,26.32,26.6,-1,-1,6
1594647365,25.8,26.6,-1,-1,6
1594647655,26.05,26.9,-1,-1,6
1594647946,26.18,27.2,-1,-1,6
1594648235,26.1,26.3,-1,-1,6
1594648525,26.2,26.0,-1,-1,6
1594649356,25.98,29.4,-1,-1,6
1594649645,26.18,29.3,-1,-1,6
1594649937,26.36,27.6,-1,-1,6
1594650225,26.43,28.4,-1,-1,6
1594650515,26.6,28.8,-1,-1,6
1594650806,26.7,29.4,-1,-1,6
1594651095,26.82,29.4,-1,-1,6
1594651385,27.04,30.7,-1,-1,6
1594651675,27.06,30.0,-1,-1,6
1594651965,26.79,27.9,-1,-1,6
1594652254,26.8,28.4,-1,-1,6
1594652549,27.05,28.1,-1,-1,6
1594652834,27.01,28.5,-1,-1,6
1594653125,26.72,29.4,-1,-1,6
1594653415,27.04,30.6,-1,-1,6
1594653704,27.06,30.5,-1,-1,6
1594653994,27.16,29.4,-1,-1,6
1594654284,27.19,29.5,-1,-1,6
1594654574,27.12,28.7,-1,-1,6
1594654864,27.11,29.5,-1,-1,6
1594655162,26.56,29.7,-1,-1,6
1594657630,26.61,29.2,-1,-1,6
1594661500,29.77,27.5,-1,-1,6
1594662587,28.76,27.2,-1,-1,6
1594662877,25.65,27.4,-1,-1,6
1594663167,26.42,28.5,-1,-1,6
1594663458,26.78,26.2,-1,-1,6
1594663749,26.18,26.2,-1,-1,6
1594664039,25.26,25.8,-1,-1,6
1594664327,24.69,26.4,-1,-1,6
1594664619,25.11,26.0,-1,-1,6
1594664906,22.63,25.3,-1,-1,6
1594665196,23.33,24.9,-1,-1,6
1594665485,23.38,24.4,-1,-1,6
1594665774,22.75,24.2,-1,-1,6
1594666066,21.86,24.1,-1,-1,6
1594666355,21.78,23.8,-1,-1,6
1594666643,21.7,23.7,-1,-1,6
1594666933,22.22,23.4,-1,-1,6
1594667222,22.02,23.3,-1,-1,6
1594667512,22.04,23.1,-1,-1,6
1594667805,21.88,22.6,-1,-1,6
1594668091,21.71,22.1,-1,-1,6
1594668383,21.43,21.7,-1,-1,6
1594668670,21.25,21.3,-1,-1,6
1594668959,21.19,21.0,-1,-1,6
1594669248,21.06,20.6,-1,-1,6
1594669538,20.82,20.4,-1,-1,6
1594669827,20.91,20.1,-1,-1,6
1594670118,20.82,20.1,-1,-1,6
1594670406,20.75,19.9,-1,-1,6
1594670696,20.66,19.8,-1,-1,6
1594670985,20.43,19.6,-1,-1,6
1594671275,20.24,19.5,-1,-1,6
1594671565,20.39,19.8,-1,-1,6
1594671855,20.31,19.4,-1,-1,6
1594672143,20.27,19.0,-1,-1,6
1594672433,20.24,18.7,-1,-1,6
1594672782,20.07,18.7,-1,-1,6
1594673071,19.81,18.6,-1,-1,6
1594673361,19.62,18.4,-1,-1,6
1594673649,19.45,18.3,-1,-1,6
1594673939,19.29,18.2,-1,-1,6
1594674231,19.13,18.1,-1,-1,6
1594674517,18.96,17.9,-1,-1,6
1594674806,18.77,17.6,-1,-1,6
1594675095,18.6,17.4,-1,-1,6
1594675385,18.35,17.2,-1,-1,6
1594675674,18.26,17.1,-1,-1,6
1594675963,18.05,17.0,-1,-1,6
1594676253,17.9,16.8,-1,-1,6
1594676544,17.75,16.5,-1,-1,6
1594676832,17.6,16.4,-1,-1,6
1594677121,17.4,16.2,-1,-1,6
1594677410,17.31,16.0,-1,-1,6
1594677700,17.15,15.9,-1,-1,6
1594677989,17.03,15.8,-1,-1,6
1594678278,16.89,15.7,-1,-1,6
1594678567,16.69,15.6,-1,-1,6
1594678856,16.55,15.5,-1,-1,6
1594679146,16.5,15.4,-1,-1,6
1594679435,16.27,15.3,-1,-1,6
1594679723,16.15,15.2,-1,-1,6
1594680013,16.03,15.0,-1,-1,6
1594680302,15.93,15.0,-1,-1,6
1594680594,15.84,15.0,-1,-1,6
1594680880,15.71,14.9,-1,-1,6
1594681169,15.54,14.7,-1,-1,6
1594681458,15.51,14.7,-1,-1,6
1594681748,15.27,14.6,-1,-1,6
1594682037,15.19,14.5,-1,-1,6
1594682326,15.1,14.4,-1,-1,6
1594682616,15.1,14.4,-1,-1,6
1594682905,15.01,14.4,-1,-1,6
1594683194,15.09,14.3,-1,-1,6
1594683484,15.02,14.2,-1,-1,6
1594683773,14.76,14.1,-1,-1,6
1594684062,14.68,14.0,-1,-1,6
1594684351,14.65,14.0,-1,-1,6
1594684641,14.68,13.9,-1,-1,6
1594684933,14.68,13.9,-1,-1,6
1594685220,14.62,13.8,-1,-1,6
1594685508,14.66,13.6,-1,-1,6
1594685797,14.36,13.5,-1,-1,6
1594686086,13.87,13.3,-1,-1,6
1594686376,13.34,13.3,-1,-1,6
1594686674,12.98,13.2,-1,-1,6
1594686958,12.7,13.2,-1,-1,6
1594687247,12.24,13.2,-1,-1,6
1594687536,11.16,13.0,-1,-1,6
1594687827,12.6,12.8,-1,-1,6
1594688116,12.74,12.9,-1,-1,6
1594688403,12.7,12.9,-1,-1,6
1594688692,12.61,12.8,-1,-1,6
1594688982,12.52,12.7,-1,-1,6
1594689271,12.26,12.6,-1,-1,6
1594689560,12.19,12.6,-1,-1,6
1594689850,12.11,12.6,-1,-1,6
1594690139,12.09,12.5,-1,-1,6
1594690429,12.02,12.4,-1,-1,6
1594690718,11.88,12.3,-1,-1,6
1594691007,11.83,12.2,-1,-1,6
1594691299,11.73,12.1,-1,-1,6
1594691586,11.65,12.1,-1,-1,6
1594691875,11.6,12.0,-1,-1,6
1594692166,11.46,12.0,-1,-1,6
1594692453,11.47,11.9,-1,-1,6
1594692743,11.38,11.8,-1,-1,6
1594693032,11.22,11.7,-1,-1,6
1594693322,11.19,11.7,-1,-1,6
1594693612,11.07,11.6,-1,-1,6
1594693900,10.95,11.5,-1,-1,6
1594694190,10.94,11.4,-1,-1,6
1594694479,10.96,11.4,-1,-1,6
1594694768,10.87,11.5,-1,-1,6
1594695058,10.9,11.4,-1,-1,6
1594695348,10.75,11.3,-1,-1,6
1594695637,10.72,11.3,-1,-1,6
1594695926,10.59,11.3,-1,-1,6
1594696216,10.48,11.2,-1,-1,6
1594696506,10.41,11.2,-1,-1,6
1594696795,10.41,11.1,-1,-1,6
1594697086,10.24,11.1,-1,-1,6
1594697372,10.08,11.1,-1,-1,6
1594697662,9.98,11.0,-1,-1,6
1594697954,9.85,11.0,-1,-1,6
1594698246,9.66,11.0,-1,-1,6
1594698531,9.58,10.9,-1,-1,6
1594698819,9.51,10.9,-1,-1,6
1594699290,9.68,10.1,-1,-1,6
1594699579,12.72,10.5,-1,-1,6
1594699872,11.62,9.9,-1,-1,6
1594700159,13.52,10.9,-1,-1,6
1594700509,12.74,10.6,-1,-1,6
1594700918,12.04,10.6,-1,-1,6
1594701208,13.92,10.4,-1,-1,6
1594706897,14.51,18.2,-1,-1,6
1594707187,15.03,18.3,-1,-1,6
1594707478,15.46,18.2,-1,-1,6
1594707767,15.92,18.4,-1,-1,6
1594708057,16.27,19.0,-1,-1,6
1594708347,16.86,19.7,-1,-1,6
1594708637,17.12,19.4,-1,-1,6
1594708927,17.39,19.3,-1,-1,6
1594709216,17.51,19.4,-1,-1,6
1594709509,17.9,21.0,-1,-1,6
1594709797,18.24,21.6,-1,-1,6
1594710087,18.43,21.8,-1,-1,6
1594710380,18.74,22.0,-1,-1,6
1594710667,19.06,22.3,-1,-1,6
1594710960,19.21,22.0,-1,-1,6
1594711246,19.3,22.0,-1,-1,6
1594711538,19.4,21.6,-1,-1,6
1594711826,19.46,22.2,-1,-1,6
1594712116,19.5,22.0,-1,-1,6
1594712406,19.52,22.0,-1,-1,6
1594712696,19.68,22.7,-1,-1,6
1594712986,19.87,22.9,-1,-1,6
1594713276,20.01,23.2,-1,-1,6
1594713566,20.24,23.0,-1,-1,6
1594713856,20.35,22.9,-1,-1,6
1594714145,20.46,23.1,-1,-1,6
1594714435,20.76,22.9,-1,-1,6
